Entry	Organism	AA_len	num_combinations
G5ED00	Caenorhabditis elegans	268	192481477472146426753808843884513644891256474710344509781299320933778114103394793868255418880506457557608782811557579796208748068864
G5ECZ4	Caenorhabditis elegans	1383	19761029701964909465887819162146493626698796965336825401747496532428607598004080878491346817061679085560247147974617508118634425511258809754222132317215102742287267415035886019086967614552845952709581971018003379071966923166949761863194291420609433406608656293816343970434744676311445133025913125269062672572771748581936475106859863835977762103148046203733254285588534847399490935021189171003984389184587716234107249248796504899149100436253400852493719452345650254787238894479582920190118858553599548296740547490233693471342618982037839917251287883443362014704261067458907700920165833413105439007893312991134101858178231461955568457623417557068553163835774243367192219931901952
G5ECY0	Caenorhabditis elegans	967	1726364589788499129654828217815715423486241178541132297489358855145269337175748872529162780747417570993149633262532558355243558288941686361147609458426760128140754841668741285603469984683252229902549975299380659113702157423906544153363726956047270663756719426376990249596419579297505558641634688365223782393530768707510784018999864698500127094248499934302186595405459986558926111132200011878280727656813241009577942928474448580042256478906954457180815467693229942940730213695933809734403638452360839168
G5ECX0	Caenorhabditis elegans	1338	42204464802927008790914707526967169493740497034366833157833764566817739078940356329356030750892472812617441906855945791265091297454221696223128714236083427438849857262386213597405466965846752049390484150992552138701554356412225712104302651696164873886965948549390961194668736920989385259694992192347109438395167787254585030330764181845003286835532008835512331174396607139904967455948574918931361190572942710355461478620232379115663166654381042641019301213164001081269229943580906100054482366852267785278292556016739343380689753626676519432645084571377571021638885697785772599523830739916466401474865894054306914808433390827438308805490638864559497821590662373285204477530341376
G5ECW5	Caenorhabditis elegans	139	97494913440510644158024837095295934519876942154507653981851877376
G5ECU7	Caenorhabditis elegans	319	3992500620236908391192108143406743208530054711709703874062607920117512209724695806608703742089804470814260239244463650319546490266379611876643447363518574649722565296128
G5ECU1	Caenorhabditis elegans	176	72101099269938141961133331635938207907526233574345632115061114716214321509946097664
G5ECT8	Caenorhabditis elegans	209	3366639768091241106338841336121569803389304937203023501407125318063890645623569784683448552829162094592
G5ECT0	Caenorhabditis elegans	509	611930255408591749040993327677608848357664886883197709150813667492479247930994403006471844458054742376400740700590328201495655201428242655093763196536832672660150544383661741261943646876579385862468470331570032302505692629577817476783880119378825533758373888
G5ECS8	Caenorhabditis elegans	1461	19674642828661385695560402368654239505484420008019878503973344489240621559404982080931920656811756806506141848801096421009101911571904294872028851889782999368535107646633989634774740345188707271458441462960680225045310792106500881514031720276560634655558753999173517170072302908156277910024067899514771194397859916998443132582865886711364820097887338381125909839611653449138304454678571953623908320034840850363348821501486542041725382834225108107966417223643765191600847155760255306841877620881070129907513302312607630042886659946551897257325382806594773209220142159529030507523971140742971845386600445816270284451310753780399872945210329441104508212573981680625997392183980504807269156287336658861372839253604564992
G5ECR8	Caenorhabditis elegans	522	1846802341692488559984237737966371764746751694409865329680008717094030530393328884572353171668412436161336301497698278096162460452867582052309521035843262235592970459595270791201881200683298158459889673571192525110334579749057304275220695848421687296
G5ECQ8	Caenorhabditis elegans	842	558835949555201553319736210573234175327428774844866661887230253595700736815023955874385484032793342745978346025805265763807226916142535505633316128341323804046196705224319240530593160900007227301217692492788435720716643916236760078061620388838520233552488741484976646590867628947389393919012241597847665821338732239534052345415787871930919868969908296640425682924509525170749627792603893356732794456244224
G5ECQ3	Caenorhabditis elegans	1077	836429866370855218936196958848423321056329920551658743014565966436066960171894881011353575938250449554147006043964889054644374293866910145866862270798522003924879635473278184588139817971983306245222576033623655697861696611475194417710511220587426693968852662465535796940776802512582989197772511466839963607008747184961507575669716859500432921424872973762544168317648543950806699180205065209632372266005812448720579456048311127537548499420791128863520569111773653455315640092528296694772342594174129941640186774968658494377598772610582183936
G5ECQ2	Caenorhabditis elegans	578	514315004518711678197235272464277153380469942646692047400481752239605752362319515976342269221271581299681664034707197981315568639673276309956416848458727399397212098332380365087352264493871990022881380464833518467462886973988249904948222332296357360435756656003163999584808599552
G5ECP4	Caenorhabditis elegans	485	76850326652193014393369990555576760670560971720276847073378532942467112340227844867027734131117423399171019591103426232545409051266045295507330648356224364312587225565801140586563379970795982060997539295032646562553461350125011237097705494994969690112
G5ECN9	Caenorhabditis elegans	652	52385329503351568916535566448071086417890267656795863726816898736901261138338119075984273948852257986684551912269561384729505657677353056355547822441819117065913096220742411793499078113812989739842739623760076327546064210154321886037923249837053607844510400134799498701280078504415282753919985690443130200642259397902336
G5ECN5	Caenorhabditis elegans	388	738150518310474038134146206922423750464803907668933309608357298718161470136083195508793769135380180677424103849987228821968109173687962281540504405908173181459880594547315789996383797248
G5ECL2	Caenorhabditis elegans	1119	806075090255148134050368304331480305293762192041073455443077446964059893433354450399925259447808050846244466658530560514954349736527233910341244209267308338095248912151439321813689552646843466439438560749103105917017263881190243072204993167415315258454486538794150054441232075580712331593102092085116466244930086282370114494343858468309958739828880115941195810091246183463378247677432282769721600315760961320284267693244452800809520456076551383952184186607033709932738159674551181702787104342525936498845583342915488531323687803324785689085007379491399080012849153572864
G5ECJ6	Caenorhabditis elegans	539	136093277542462530641192926760052338254159136545150015082940056203218342066101753410393875536967069007223255271762434054057744584919218654728598507293393886697174194930370424638687854709084825214779616416247925046217676996537899113699063048351887140456378562719934926815232
G5ECJ5	Caenorhabditis elegans	308	43983923650973733538566618755390925863550085844846525155994920140393039937595969922953605522146643095823244510359446601513921524941053558159048704
G5ECJ0	Caenorhabditis elegans	539	1409887308461395389790448626969210786616059899378887521883474689902672187233011104526911129631358126435227306574160116176245989584090671077336030404820862477808986854259956651867518162403638905027127355643937354424973115818547291466510059795048814029779293437952
G5ECH7	Caenorhabditis elegans	292	3954088368162159946753774933817969434010450515676079386314517265186280199383113147970764734567081484126024900179583940297416133139282422479439527936
G5ECH5	Caenorhabditis elegans	1562	17979878038909819192080844030079657999401951104503004326150468508603413367326669460283545984406934277376076328122825109954654089496481846622460738567234228587425077244277679457046649221569212900720656111316028019905787250678581063771338634655725166734207954841042802798585823577614527593993807913417296916676778111596328790038449927560708163719596898439460142241552217288327148958874213807952497198013074998008415875725387074935323301233420855340473258649001045111296724890260490263728796340120829959540121427038717518360142097391026166573743964013413961388948581567018255700560960719293519650877478279617697887342412467471016185544526011200189275096466183023707000489190375912847340472783744390913866185599628899103031958478842798801856705299530072247146444141700135043613174267904
G5ECG2	Caenorhabditis elegans	467	37193273604293525629092046366114216085588034549075975241615254186292102800460615062017796765479062949983954445248486634898300892682997705130728118426364559951319726906822715460411887881655754753943946980611604231594405950864513020001427390464
G5ECG0	Caenorhabditis elegans	260	192481477472146426753808843884513644891256474710344509781299320933778114103394793868255418880506457557608782811557579796208748068864
G5ECD9	Caenorhabditis elegans	321	3769035789459214726668401496283818761207166414176791023279567155546435952559218066255539492814726148449013855320396627472004003205183848229138857118264515887104
G5ECD6	Caenorhabditis elegans	1322	885674210859526563631256062079250543795491869929099082295120804519905076190216926079401741440650846556046444025282985992106825584826818089024170315229091985451780152882149492799308519427407587757620185855237097684580151319882699617873064304839277320456459524439866499205038632923121739883966510729902307837314085247409817496056149509498989867185343854844069245432800545112384383961192911663040338631824203746976504027887018319512187397046002551098897950150946017879341448485740978848723486509528125933889153676489963360547905729963487096732966711407357041501477154243198857187616220677597774329925069866839346814927783441860577052815978551722385604608
G5ECB2	Caenorhabditis elegans	842	3971966751833411286822009767244184731388011753598571193017244887215392396833851770686226870919568670840399039696311714774081857986587745976549070364717778882037312322450377127036252584297328443035054364408153272021604166899819863583021934062873465724583608028283799347524999670912493475100876119734514009835090606374037029614731054256837525385597930096582784664173313199699773383416156181987246168764447365939472480711213056
G5ECB1	Caenorhabditis elegans	253	99477866286840693151432734416528199217555362434334625868611300625006715584777302741668033381436702705910730370334224023552
G5EC86	Caenorhabditis elegans	407	62190745284463350881545378271298761690008578242153192464445272831245513286309165259107784686300881142617083858433888770078913738617580164677370138733933729228718968289471058961415565365644118936585764864
G5EC84	Caenorhabditis elegans	443	68611341266011408907448921570823118476478136569707609074717423744219737700637596044499374580354327545356315036755430577795698394491195139170661317158967059889995546278936908652878200741552444504935750793915531264
G5EC68	Caenorhabditis elegans	85	618661966652329413904214285855181244012167168
G5EC63	Caenorhabditis elegans	362	89729945352484920550468449686661290436977251572910546327354963186838573448737196290091909616460022564911988696544982780295541421844120111093177286150738445899937599193088
G5EC44	Caenorhabditis elegans	267	81203123308561773786763106013779193938498825268426590063985651018937641887369678663170254840213661782116205248625853976525565591552
G5EC37	Caenorhabditis elegans	702	134516983641658901415672088394365484358846046692262296769735346368162875257457086300239283370173276347717216142666055815623080998705184673994286211983153060331619874252970255867332769327859737959773005319718041087682308366777906291051070384677993650135893470378133043160208210564735352119572055520046524465119999428179290242604343492608
G5EC24	Caenorhabditis elegans	668	1865869075383437191841713595070118369309960143913563916795497919379450006328347385366552211133043873719634823494189463622443020442141359041649059584791726808323933781676087489461589295603220365987984921854979740525233029305229483284777611607159682531931003247321580998328435185608602521963360279682806699060983070093568810644723982139392
G5EC21	Caenorhabditis elegans	1169	553310728046466950153103526789508666093522897438950675984951970084933779933721250578806191665101959889323416941502660092448746269621533805134821625735797375268183594390315392826756061335253650066738145374718612756167233033105538706671714363539901360380700666966193855984809580949025800677814618197363677093736606052778641898675279394853883643255572938193952214072201403654423964627503862534649813155562228677837865155997827102692155876068085650699052761638465472942719859970284213699394660436448927724835996676351466377583144830588708044015169334056594468883626096277374483872339747093902000128
G5EBZ8	Caenorhabditis elegans	1043	6173793397416578727870436777880068585631903184831862139533388219010414741398777603604927163197218849465353319986260341723461957209818397150411543778547740726220027199382700440218133513928455281309268486526180405662879415401374844396423497133058369856520847608240927909194491176445689116142408628700679126378782439065599007604465138854580132947152165528463058824373603608968898097486491111945447743741922152410562687037524590471245587667787286921032753260685140307860366653977962923941201507230423524865488923609390539429312853740485283422404608
G5EBZ4	Caenorhabditis elegans	1829	30813788790086772907375740962416997025804485830278011483196039349012849846157055324767792809694948089205120646564180230594592930746456789932086500933565511719128204483897030167823240902147143692009601069997220196032289260964717676768150463410792541058072637971587860557046821126792248310403221675688335501504984810044512000019890741434422609142234037493115018503488422369079839227746054156647031437149106095146777958792918865996952988957111180938793262340395282019100572095258338752042659953228087494887120771355256687548642563875116477694353350182811508103914629212810213354769917545516325472090344326258662629207365137945105074727311139301095590585546307049387646799913730102101893815487381851056078852162586180072775089811422871264253819257745514912919560033291419373206404468263949683203763229887587406172005077988100839268001210090966315753463397482496
G5EBY0	Caenorhabditis elegans	613	317932812251468044886732887075109834563185123461656762954450901125108659064449845601090358175235939343366142104526688055309890238852710705929079606037859598890441458250951037377641993423377619381897634981094286926499999081410275904249598226575471705665427219176002307902584167115982396173152136121899309596672
G5EBX9	Caenorhabditis elegans	707	27415738200937399916623776866607909847265558813411680952990041767802087272401784930629446234309029039024930976030248605591877645438346487544045038202506344798256078548406767114391372671801464762437180171365756706489036688208908768574800347784452934451407355916815733594093436860237389811320539198118484811574306202979430565930756567437103968813056
G5EBV6	Caenorhabditis elegans	693	1806595458192281615441809609734555893953222669356011477501055045802240868618033516360936686174071295398795143816269291453222178554778510001637999090906291143995394697005389693988394928366626299136021709656238404955641174289299591624181406946552124249066846524145019853020168394046132994877911918582464406620317393284257652475569767416810218419619583449246990336
G5EBV0	Caenorhabditis elegans	723	1255371696419377462836336416126287474678350960463854517071021361566297456172161911415711848505296722579682242016893280254076701504556053763953577295630119808609670240114241723197277325861352770722073937230604565137125794834218885952825666053102063913461168066195388563980518498228841265422871258840842845586035266246171065466265354538095914328380341255147192028439590748553216
G5EBU4	Caenorhabditis elegans	596	493580031291188162973597166848526225482068656229422393920820530776413829714976471702293847364696563683610217006696063520263887081850118982294009694898962575605906874946851595428407219185165825909728448755766264363130492304144051613760153933750329235909362468269325174084781377753551784971123818496
G5EBU3	Caenorhabditis elegans	579	4135081031162720087944094858061683566944845379575477890379486393742204781816753567742678031441365669455963642674329733382072443283355887858448629738642079831120917203284228296940321613391488622759020197894636867001168509111468304195899870243525923723535506178380154997869305836594599066215868863852371247104
G5EBT1	Caenorhabditis elegans	509	35665271205208676662140669053858783947107049762534878660221268197206609955277357018079902387891151268260059457138433581778802704020088707503574181533647594710118915373615487596357435525738513668835416688744209893688464393537912761281222430162944
G5EBR8	Caenorhabditis elegans	247	640369031368422201893015820800366730421541878158339237797857550829692201802489083772906518292138808503053121566539776
G5EBR3	Caenorhabditis elegans	461	10959975632241459883358241334118252790840891242533521998014605156966937381502465796160109814095645920856260309174567437100494761788733063860814500340113333935939946530025335786534425709447954923487340076206382737870251301574264487936
G5EBQ8	Caenorhabditis elegans	1668	259617439438932063984115660331828803567997501145849985739483271164855595393679303556613650279647526386698220038970907693704608900333816692175888392823669195425021973702013379008722402197989340768626454842996616994350115128440671041763883421022736076832182894138596654757725192261867754978720613555359635330603749777097461022905743948017761413170853735113918019268497080580096706814993225494375419834111983685552589548229555190184092414130430120459079145028560316675774141608527263890583986508954501031077861534506138523935075403298158991463928454303801078005335876343694664548104730426329631293769896441003579972323436786944745734487825781932839760943859079247438297920786528489099015440374762250326347747357569579618245328252413863967466311608371896221243978247770802410063129731477719757167437029134769370169344
G5EBN9	Caenorhabditis elegans	600	491518647554716803282590885951892031483462630554969728779678109650122495919223590443187916323834915000712883718331679008801263046854060045027965294082704997027577898256848894701633514861357021415771468433008315163798772684855824905488608366822014936703075593505094115706773999863201792
G5EBM5	Caenorhabditis elegans	728	9912732280890434103933111713221157168467614097975371618661481732796932063747783354518171117553203266934404081296402147891479717721692784645475989524863051544556349503458928362076241033561735523380091685356589327602969406251300914261626375564072012340558828664718901799836314919320345650907609978504605797642345093466434307136185280750673352096678098486951936
G5EBM1	Caenorhabditis elegans	536	7074537887047457208058586005316166355831584437426481443890477349458909830607780754724913983584797441598608595995466997220743799514104336836819291472660746801289258722404213710107766932565804570477261411364885807580888519169815860231634667730686010449723392
G5EBL3	Caenorhabditis elegans	2962	8264485851984112682208422332467093457724875301976689814125478390576651769934793300818086647562949562070908904985354930217355762632387819623887007424357357206112892537396857367779102746134170295252486390089376381090929565363431834432402825166502841499141183056045478553074704034797706436887306028041007266364787069861648655781787445642435745289401451382156621286165695739771070107658848238817710208444009525706641578775611877118303695235249768290830899515391703172026831772828276002734953708040498399564493872234697700915018896764181611825715801505221069518971831942717833068010817845434228210072610565051257284492642400401456606168871125853420708637923421095385028419344706294984031623494400768110879999442363906008639631972333828700637917493214505871708280655404140295876713831968477471199710565613510151204405386357006378712517953280026868769055036736918630249819420999831636979738725099564381129392261294845369680748941867656006036020233495199443716082364775406890501901813618018936378862717195993882625893284440104976917291639330062347362571281142602712387415768622747201765282598410253979073705314843711371438174365161146150351589989755447149372262261389113134817348113057793171120628565432874184860903824990116415517874280659357938482249995205062818552480145409979690604944785120284926710252990562690375617025996646728060439142601879414847382872899990284026347884294104066294445297012872460495749390279835993444723664883692863488
G5EBL2	Caenorhabditis elegans	966	303271191153785508042298741646139796598286222502258082446628643233027082531511198210627272505612718551709010915090092337052789726016458493841919996428104758206321341323209449491406274041199935037732317583340259411535044639089034152776778198869132199018488691210624174267020195341110160542635080123273041234636798815934929972110315602330926558054587564063935123840518899344313188021144538641965435561033625913232023045904683808209728440201793574019574575282490948016125937347391913984
G5EBK1	Caenorhabditis elegans	783	2524546460711455372495197437174870484988228708856014083358041293195477935029285343059381529349480954735188506236553291015337966037917320446711603924310030182676397082985998517188063304488545708689520310231453634930951629315500355481431456476996132689080709096714772380881636974741787348322671866095622035778885143565558477033682085749859327602766366359552365881417952828943789375619072
G5EBI4	Caenorhabditis elegans	404	800041205979277184043512290522026114409176278866902603175919441784997783005797295679229135542758244226915657274453126125860878035462574912675782519231876638273846433487920380696854528
G5EBH0	Caenorhabditis elegans	1431	94544920604624525059989111284722020553332480228968571434010580952569129432072329662837645089850051079702243654773432825859900616569773495108921848570946966936249151320482621577458792532800128228544068192249772673234094804939515832724776940967661858380215565177180746693977816929013676294678644645055967143391864440009852582672985656284129334469413203455981758636004925497897765278671467715619967642393987416431102259183046779054511892169446485080347409719965876529853387345417262012834149709912622892326558674174574214388217316339839109793929567817921123309833998565920387568260332998838846394713002093506261720911901749672756518354632547458315438268577558940371461589442697333037470410938390492277441795661303382016
G5EBF1	Caenorhabditis elegans	1273	13623918020247156794947930775363103559233266311766658769323426398944782847238676710325686949769897120701105894217763021957386654120894758398290761906441185792952472091069767848788368851348332797595250770728835497273728824954035801948555337628005268154153116924336292941942662414922051247917486364418146953260167764268718192216273727621796108439421806969927927761516809602907141922827261209814079421080988998456243793204388018427987994549567746776919791457629762869555938677941811971225039726800636010364042933545458230429780432391584729678707690045672786635816692413615925792913393152155728298208612284620321403227850215822898550996715939493138399232
G4SLH0	Caenorhabditis elegans	18562	555260015880259124863859199809212072421384934015595158230039184359914969055297111684813652165434139251351447004690923274000921963837474065903947401599742590616712316279336122490889789483747253667709120580612474006189749483418884274737825676369664109371531376335014258712868076874106110654352261814651352290248224914374785756969961968027357044953407394318165199700309034747796069567434569428376284620337574633207830916849769379525855468769006151347987354402078167357885959699269126312971952745729291332601204238360794413606037522444812631435556058242935641992409977293469299629544022640782209369632729830769308827349912543944207234895788515992435450109657075840984121563519025954446787227102652415768703822319968257926105320678484151955468784539580583925565789870981441863386426534815502199059520751651632419927700991597188307903085116185920946146396541650776870772876963021776461409427622148708318885459891185853261545044310534436460453626228298022852101824565649574079320978378432936800777715502587103188624835753665702555868087082487779163026273121771159303300187293920471300654654330564968653082497557012035255947973746805310691575021183569383416068804121293512632821408688888700444311307520403075820393902667028969683385704688176453557515157104885153852291949585555622721750465508968906410175139028676597761328204776046301031920534245104166841672866007562713031652024228944207988725339556993850295771246363874277459348507678077068852181254190041390406619805845333966297992971201021488586760943993948784691807630136200575044646061038872406085974345348692031280737052075342469400161487810875581985651762076782373235138310420711332340855853531736830336821186373356708788672007429437786073574557357548747566360759495696859879580427402218505910947068326771632081219887082349819783429161142510680020682390539149647031810434455807389189648779472199749461143505120117511898618695968229778613987804178841266400818635276176722777939185776153607115329539973122303979252728488144343818249249499565699764618945233066142348268888843263332362525909162892876482374388763547427143650553233821483412191926450329570255179345573997997393162897117385448399461999812049820609277149516470130172147455823801260286305509733565788620024096564699865527425323868289473152808696240339005945280960197636546201154555189570638596015719619430560762082862223300028239087241522014797859844726298182978800785255868583683226179236185433228445476008938787907779206568335762016406521532661284250569575631758081188346954555316016309706725135571826132118925143246552817681561217897635832563840818002493087072751905098558119526565927416536602034499129556448145969010092208704215001942459184792395512747222872808424999696916325035336516938164034655684138223013210686366891661091313426602939548474608996755892513138806075061298971360707369416239195875418184568535986800628159059929684998905817801551251313451403779661054284514933188436101423696498156405542389004311693664463502466366665504535900490875720111020470825553521842542310836538041291392252877496447928838933392736028413783879570772470474643021507905929629484077646798164713573542910891316680531735635015471845577766179074218258308249083372261203222135200455520898736029951034122335755433689218436126776990885006308334606185080630079762858191921066955865010624538584766983401235081842832266960266702477360666698592094960282073823278384324173552599812697990332953713000583453227166567301216730119104701561616583950618089846965696185745078745046614759137723860286699031994056631015203218100176022132680957815355376185591307033549803927093876947324039217966189055633417577121571294923628385391076887103845471338306455786238076769158347002659234749594688508401967107354979388996841593204235295618581177646988635055245814254736050954023740220855458585476485170777978987588693088147069370755622720593200179615528052754967842347116795258065862394602357358614568982929943328204105019114682801667296625023709746292123933976994802806268642338140980431553801791178665119918410804942052935029586129160147700194747903090723482842931472930585522672002194233677475378264662345437438180866747884616279397297253949215640059149785012546845310404998176743272623584465827709102200597487399463852067160979291770451504656311072529422368279393475803742122177371678152518035085875775515803088813044439373606290748080190536319134546714327744443084399224476289165141484496326670263125856183135214861855342785085356994722558573439710858049159669856346247407591602697411535437002979761071652595452403945981450074700322103838255308418607755289598683084031135175079291914841399634215278607360866385986768192416210592068774976169536885734721871783904444257736033539463870249318137684360636953246900451778248949610114108594133229524131431220922548699901576085644753929607629821843658774330267671845255856558770793284869109943119259556847663129327417389496619910542804372020128818451978618699129724382137974017606554766350018223710494002705058752116560650640520175732975284274970884953377619014020316961045521147838958314839228567105623101536823879463144539860570003436747648754401483384933067654018599783575556871102492013783033578700679000364612391322852292560890999391066222523392186213568968115374594894284249954537562031660971971435932933591811887698079822807181106782043727582276656856151750933674429659846078811638667381403392116230078840240445801772174534160582497687502823350497960744258253787642746578101469652078416013137448594360980379626680868895628882619611041994152637194327085962268427258792808593864570997504254274149067418886085244487263970454348007181982808903763511106385703660583264692854228400191629051836412645942640030119862597982091123630261963781920675215696169477871743981339982453879071936412572308470793699866390790348547475448224522167588000815900193255413500065399397184830149461687569937742803322735980833878379893537677210253809189246197836760626811860885299106338964466532702874764353016047746337062961371603305246471822001833936316989566223075958356668409818601870977522710476208420599714424303405070169407631707144797669110603419071541214311156686487346915308281435526836663040177538656535534811207107191667033494244124748252761181350638184331686035884087192667991585954604298497627445596457671873463011094893887105276222653777747395965836508494336690412105427041743418694268207189370036849052616663211036134333570606088024862926922002696618748297147376667648613927709601815810426288967968572964471565208832611318070207119168332452283063794658769032774223873769023246876909495084051532005017337122205349029353697913465299980202236907804205304128745495214099195978834621599719329839337970489866914707019214417591872840105142116121707787203996564418531162452203928981394447887878854943642733674122201127640369215443006227214840973578311885047425908929513329796772185482148099550842746835740554095033539177660915068980042882279045975071119905147452914566769705307096120758825098428394833956948829718166915528982585153088846970529349106055280744176652655565829783103201439916594822306889094495612053859561791668962628014241557071680736745714162121921811359666274958629185030878749293467954762131789931208205254654986881869023649789172977994241989828807004789713512774552800005710768812718330576935657275788234014313864649864091746515061879111344983055994571217662741255077686963885210043119725895530435048336238891977858233598244872275138560042173180959855966793008646079561314230609781543874289981136749089328119409071466716308608898887168871288139903121134026001884867431317873047319423831841012092403040005438950555186054757177096719746172672330070302730668891429797809313572269974724714107180794699037831415998520221447132666462574576056978173962461938342850660375466477631383623044299864014363083570052996121685775188273422689352079335944104849443327344911578580084421351866802621055909328653475026758165558146230949871521863696467054343747049606013859968684895502017340926547596152096001807174924512126760723629093886010928936812070424421791463046877152981812406663242462925495752256823837093766692297424490384696026509632080408164156237861021249231015006250245906237081309998794418039752237624889407087179417343623222588036408335465574690971207701211400834119194138468863233848073029673854835692135532057869283500788211977203903751146149340537325250986347465514387941739779878138469628580948659778707871711810385083295612358109972620006735940044200643380232982654456388360612180055811038061165757289081219799135715778199447238537743592261703751364838958086332747202192365859949119966036898924503995819842065718861071956269436593521297385780076380812729149718225794724813842472039053243262222595316211781732350206345194619451394557757640837811701835115033237609954909216599355862893641871286403942893693797765397386503646086690717126929091945801515262637914259502191684482161293641559590673103065187216630135623248372738996882384013443576955473584985388701973161274718852260268548760967842412803634648328308374127360315517955892950874456064
G4SDH4	Caenorhabditis elegans	476	1067365647947125199907916535494121675980013496114956209352479624200932115836497845375385196265519769432930827654214253229797347934250629104268481227169782837674822577302793619257824721816610861958299156875453424479909185418402933848579242986041245696
G4RT11	Caenorhabditis elegans	194	920355146601943037445380750262234145001551237207876549697172883825716105247343389887837748129672187609088
G1FC92	Caenorhabditis elegans	306	563629927878981769036202315730702860528812721148511819430630216877185029356576481766598839513289307327531850063414705376040701416285649209143590912
F3Y5P4	Caenorhabditis elegans	1319	26733879470433867153122855045645937004088317284715158862432572902568874391992657071750746749820513541982808701947304797155582457280555964305184807520156858295297532255581715711210039782701605722292918072504560081119925877167081868213137961901930291848760290538110976016262176936395341700854949321681107334917487528689514594780260765846951590135761885360588775996206569778939236003775494699930909928455365595282861466478642562243824357016659629351813529232046043619412916619374724277036948812194134308147621668227314947163339039276127484321608509221468596454254306323889262854596261765364710252506529521064783789076793373245833216
E7EAU8	Caenorhabditis elegans	1081	6686090612129277995046703457436452113344466572333261111476948544240708331140735802035896802881124441941660889195450324866065166990838079031080241454165056711754925728338875200490017613350923536514439135472021381617185004756078070328757157790000001048120447288693865826007637329742691625593622542568503483962308852874526337633855856288803828395849266254081031415220725562737822660450111544327259727532865973421469987329532713847013824177511693988914918238114249221391319331815554489975418202749650448768258642373323687068696576
D9PTN5	Caenorhabditis elegans	1009	428336047172497316069270476775334756048437459216509816096414784076351833591146728102554759852473230527995949234337286179947137731785173095745857802657275192157279636034152111851631207627367813478048020233640362221215431027767212706847887820772811032921676924640565053569730400994316951796725448507200770850328972019216491166713321442536055951905678261309085204822294927130799815430962882442931761358349970304295298888725982591551954739808232363475455306089439202395048847598297894631331856384
D9N129	Caenorhabditis elegans	768	2467349500811548380144155513680573637076787484331778516977938252889230237250080620246399261478112109263642390682985454858705851396554202970016073864218587363411747549305665230444595376209008372718394652529064971962313492723026805798484750980971125468291568497750391106211996206298534048570581019356726124645775036633165025470061601850416571427141773685881056975102025160836951060615662704382705664
D5MCN2	Caenorhabditis elegans	1150	15534373771477489361044186836372633199194048220506551255346715109953655821139307719153522367874326092493303855236038992202397156023957894405436267824011314789941692379108923402643070061252488625758264674395720485796985707187817031679145722248836771558018701938475455647278250163384271065848580995016212923444751488523398869664187938290260383507017874798611088847468842824088547519479791087574871124581101078639820272411486878329190071858284446077928853897848702022733307912565701868957834496374900503595138133567850428281440166868805491864895786775805471754742136832
D3KZG3	Caenorhabditis elegans	1285	772423180247008610714724524645158276512564505125846463614744897640862376549469090144189889051100601869614041685814271840632164012651498503285274422962668379596366719133100167593507735699702541312613385514238056383957229530431017130325471143578002434715668272690728530923068612079177092358106893749526876230082086954182071882941398663775030089175014430303856392615606140632423906680547029317359888237972986657358058819456426047068455383487419326477764140235878219115524962211770212349391048127483657409473617752983922971933820756724276145175404203200684362534013384702774816361848302384711663106984677785132404928227267587450318803352019795968
D0Z5N4	Caenorhabditis elegans	1699	579156699153125430090273945753502096238306384334809299539747895221193003256849817661689968062449493011310623212717886754842458858727026267461255594313797898384729879411095537805504153578615681854825286111375466077965060092085336728011883518047527388578368449128505659715381035527125171245892109826643175693641686453109425417203960715089621301139427845955708450340563890527520701650287494700238223874042883200120630462548145254478624232944620692909788424607972067752671802872589841616593669519543819294775662652754895992487422771270515597358819186317057262398194147611366492796025247633521873911847323783714402338638556363127775747677165362649011269029083499482261526893131368897521952037885532658564405979511127312715901275058971556978549069009753117018143543341097549876392104987575670075030778320858378344005893846173415477333910469214208
D0VWM8	Caenorhabditis elegans	414	338057571655649078510806620919208639831478862722967430481244894639870958241030301499486115792194128150084413263311042651450600399562117557714930157954491956405657017109832500149987092312095837459327856206126514176
D0PV95	Caenorhabditis elegans	708	1622270269792253476437882174203604665974865302010088436046244754506334164873133542910711735544230283932465466636830228153408807524081014319901323325808770967178471572416626131470976295448898508989442812303310214150182276799949526909334905914445314951669279967955914962023034245223203898722146684011604362377909849153497889913211979843801264183581979242528793165824
C7IVR4	Caenorhabditis elegans	2049	870487853179924445681830824051047610526604997638058850873160270586764949029437628757022870086175639419882703145934303804771740830248553192877237457147355542697655173818234882029157667351660609145625415397225616283608463926922074746555368063619122949127299872172926148774551891357892249358309705456716222435321700262540609628400303512496293075105438826705274018846249130671822451495230371991255633526058311935171502196623636704272830708067284757320975596155900393305245856532008160332169857580943828772523683823844747134850141818273164648329972139900902288192447313013223672177856000376861867592849334760080748790999647806026889537990968144769750814045580568974170130369650359438500474555287050081735608838203145736189935242332513577271167691968490161202337060884991100916820583557267977320191663027089323113519708221737641317127599379306294311490375232736700744521510197337891245543304334141378224296021282424887419709712115236312309476566319500826506365829776984463009297658625118572508940433620992
C6KRN1	Caenorhabditis elegans	245	38558953870306413055403151555133562095301905763888852402301368593221355630596154005304461991732745256947995901952
C0HLB4	Caenorhabditis elegans	161	4861335022381343695025549405445315219575760538609377928284614417738499767979246354432
C0HLB3	Caenorhabditis elegans	161	4861335022381343695025549405445315219575760538609377928284614417738499767979246354432
C0HKD7	Caenorhabditis elegans	314	30875941187249887040867545057557043291809107264936272062706214138236403323365114398765379525138236608094321502784689172250656794256866084693105517512822914147155968
