Entry	Organism	AA_len	num_combinations
P11986	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	533	457396532961239659093989278882678854486457071134659105426347748431224252826158586103544183243818762262610432825544243930150929442144792252700216137437188107270217794243332228827022132066744839003797823253455977485131407843297422517825728651317801231388262793216
P11978	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1358	646172971451776753274454290711397845191392214185260987288479176145467193833126033432649040191556698890982140904316310452672542711830099491666740689298532234635151958334175055580731642574529563352586303603584522236208464414490905611047224569507638559822966562808706285590069851083306218883202217129284193204476349784345081331310545256498861868407453163648781355705497723365683100582934205354049364735135008755443059629689716382390551801060627390397812163552413984710741304627892058786503649821137903195072428975851667913533790516664533375194701534309180262403175902171985345481384987249368657449960573503318619588542740096875455918933065019071801258565794631825296982016
P11972	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	698	11030211022873368825746208062744342772307546257408192541163133497992997711224082009896562223528977990950243716728936319812844640416433739121097565166170467578663142335518936993011341424862139650967774758143356905508100846136220347158903023454252320977866628911406171426780861545002602411890842889982448367960844449407527227403676916968849408
P11938	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	827	17404599595666502312814715410397355781399667027848695406698572629496385669305617417262764860957843388780884423250425261845819104278402559706554451350096094065430962256838256057889594515705840437405601551267347189368314541063505077264855536639470803890885590757662518351848634751719183521272939851638875550056204802405283336640033085466366958495185464570604566159547403025273395221718712842056824477536223232
P11927	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	433	383395745974097823206981205777208051512826997244959375307247547866141820516274847338903925830615652047226103228081561128398580818387838858202069907406160942595427183130403470170934874982866148491962351616
P11914	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	482	3869929601259622033652416346989885410927414253747274160180259135981620003827838218107628297297216934490023812623527949411762446182735319824606573517105858801011167032727374956201978681178224139413565178900196386033904556590485325659854864384
P11792	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	824	5936021669526724842676702136394859206143223796464790918900657503455608662979654156036792140056778653882094348517884530512839923271168081455432838316743105019246841808412087649875136724758422282345327932239574871358052362574030124937344977515569145415685940437582252690793428002411650432329545259894601559854960942995586493671009890976972755593755709209269036646064956707484746592076150878502912
P11747	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	167	4341470034562671195403189841111285454153592730668240176580195489092595957628928
P11746	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	286	357312942967300630422128824052877831741057130602263293469877081888198065441772280538347908892494960026679071376845186134966272
P11745	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	407	492493985067613238928308447806198674608764780008616071291227046232073706781706647492431107185370125998758758050351802734427273216317078773622308133526153489873403865497183636509085438750435057457954816
P11710	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	512	15109389022434364173851687103150835761917651527980190349402806604752574022987516123616588752050734379664215819767662424728287782751314633459105264112020559818769149244041030648443053009298256441048604205717778575370510929125378209303305681959971000833540096
P11709	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	16138042902695550613202811217713518169580004311322331424070927850932591223822963425031982520250208288727326983793927872001712888752278037254055792919384997556171697864611713401129711656974255962782263410688
P11655	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	471	3690652467021581681873718592634091769149221662280344162159213195783252719714964120967510506913392004480384647964027356540453382666335410904509137646776064682971159966208815532876948052576278819478573969745823274644760662641988111171584
P11633	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	99	148311406114410829335625377001573508944056287232
P11632	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	93	21457090004978418596010615885644315530100736
P11491	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	566	70062829678539522703877998804761024651897721725787908097851521624181769614943055425836565046056996571005722901981626523049091348467723033413510386189027471450805581583013007075851480690923629145740599769340674524625523447683816551935075034846375166171424769413216903731462750773182464
P11484	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	613	1975899417778233570158193298752306960452865660283931047596115990397055704242264686690050265685204834175039411007349599228748100936350225268304056309995869399206228923928055612032034121090011749848379711399118501009061560510890592247746783884615331066495432709771562085861194114600139624936282094999166925555105792
P11433	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	854	2717197250358952006721440637250509873733228965291678299468259067619479014225497160056259722578960707583351688616869240868035933169203053407728872974610197518581576802156625656063252383521453505245642641874703793130561989598327625055922697753739950827224196057460938974587706280752867563250253918057718262646511969687541353128033807112159532856032633309972707620919939976280727721388922088067490514447848382938574649116053209088
P11412	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	505	33398479848316127025177910481162683824268512992076557611400620607169244256245097015559048966804333697940832998728629161171919496037101816628861419195660847721227041008305678370983094630412654775388629802719772227834465056225718031597596496101376
P11353	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	328	5584699869927585607108863217935463336722448481243726851862631840753089236039914770109500319060704333277114356057160998102507678122402469446163623550738497536
P11325	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	894	678762386214535913817746512571457873189678629277313580639317528503663495725247428730095466737023845013046539093156688342671149633181055277864103042381900824070218416133602324053555366296290945885171976771512099051859775301138342834802869135050260896582970720734359702478088856594148447608909289425253411568474085219444784271830328860963643893649407586488849709691370851300250821336129713076324303286229584572780792258756608
P11154	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1178	164843755203239057496673092854745649772749812722455580592837833834259621273926314156137887506709284110392779457602599928682964497206251627048096948128741875960879447099107551212040913186267404667291680519448521262035107032298238654362507478599062675089648035442590087082022845435659384383006328629763938062101747903765394643670713465171043166695294970733986014146543102277096988327037652650587453881202285225544081467190645492255291354747277638154071087041603061907316256182044324603255611325385359700685198664393300703707039121856820231423228724423258454181229112126509266074027164839182336
P11076	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	181	382742628982127951796751555789520557867638778725793543049704262337387563732542023977140224
P11075	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	2009	244505107732675122550282019745878780472361519183905121644344235643030170953374332013389179503492392796627437424941544962804808256158100992623777162427140964284192465022769430911930402180113933363348593749121382162326506375191909516294845877917425640011650383695078976970175183418217885509995524458526068842580612109072650513753364820838183341217310227963624711017507415823218989074657180842819383995708968213076029768414403261447514545987775719991096574745873909104490782890469977598290111007542825754934141875591002383363517901286315900199904619640185838912917040048531373046594087672998414634021929105188659435086672368350528055925402869576573186957217976096300134818655625436399584193151256551938005424177498805556462768679029852369489245996565732682002437888088482641573197679245357708878722184405929582269841306348875114776361570682753798188992784966065776134372197152759855413736256793000475789587064679640291353540975188694439618574470462856131782788607408243957083162306436887740416
P10964	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1664	574329230039811589412019287613974771544547360969686276352879095383758694086265223965017629953299898343495126638082469921915190525307746812612327767700553644521239669778113894128588744763023867491155596691727034923896998147373991772915720692236580732155265880351060880257598910235236952876297117535865832711713357617935876233762828313287721855881643608289599472143014369420732794645794019730102215020742049257879472290058070876263099257181172776653188349490302828429122845072498755750747094088535881970678067214549007160707079924358831881314860902001469733969884189316255374182422327730632585241024026811057065465674501179938950872552996905506432806419172984154782489561725608133542647087442418932237821504113911423893953813148286797854671256500799018396428726236549278158329378441736190751783240488021394712462098432
P10963	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	549	81854297932179598809453039290655379203753166476304436246449154843139311297099445859346764030134699086212948857254891711710197929083975284252566500101006840621905219211348707869785354095619248862420702944565905928097988456225013438131478399365839316310046557296513777664
P10962	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	306	68891804235719137819239035659962975472808669602431728533652724649798765149553083520068196388879680593895146511500561337135576478739502989312
P10961	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	833	2829106994623207863681164566026998012595108172652137475804103158828234980126058776614076512916016297651515376755639157929274086262971585997268662899727951757983870820198116155186127877056286588212414568244741455836128009825948597895186953218495008682359474253767694273366267371546158806714999473089103808220527331962641139998667426101650281836660160751742155019805329471176919990700057210118459771934736384
P10870	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	884	4205369291854038460600713464460150161726043501949069308380207525934146453488165882517418342577159919278511304237352511577122561822159424896266495183103356720512831729795553907087818914355923226842866319686269234518326150407690074975241466654967595353690475306121235219844600482273130460615663716973401456288273391162174270145707475737711076433504010626359251529172737576711691395143702956129802038187388188535757047874066167574130794564591304979775488
P10869	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	527	8545755616644873011785620340735185929547793324483864557898254156118532161389370728191728978849627271564201403442033307993554925167835292406661328432272695954070805988727486356174036015582603499473265120659215168656568299378314178447900029459628329835515187124240384
P10863	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	254	2443551313942985196587034375299495881308338102491473619777495563355168885421998329052978084563702394212402472797747033417440084718947419897724928
P10862	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	487	220902605178274462601359630519756359354492172622630209010607588663890153963635747088199108066144869028058902185454603125195815317798536085475749693639117569905772510771700412709229671668801635081217346273249516983808160121739517866029350912
P10849	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	82426576546563877046222968950104458067170359014987479822855410861662420481057727230461498404853163395706075980740792240158247772141735469012214764748532021473070211023456736634191993725340378734780907157998010368
P10834	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	293	18120818154545452965412883093193893406919133267377566211118512631082337620774706846919972978179311578174249294734269077161802386068854462742528
P10823	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	449	124319587586715381496096213145361945699134178582808230343330190568992755413629550948405654873547502254424810988254930181481789470205055022385754544328613643671214284047649842818893512317497637973030576976702774207255150592
P10664	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	362	753311442564088323055924172400928706359308246021743549022264572542960173742357556210609126117662512354473134974276914361553836286944092051989664553626111035820102971331276774684007486090903552
P10663	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	115	306447346565987378389885486286714467224278189029044781056
P10662	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	321	244826729665378262917697929024128708361724197601444428966774366527275306312923556897909046574004667213317558061712541840176185601678626274660502402595934961664
P10659	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	382	40869761423832916832461163867237885544667331055867163032891958145776919148348391721495720818015544290064731715184294398955828791609379994140064266147249947689892739330038887515408392257536
P10622	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	106	29159208933342084334018634121525364446473018520109056
P10614	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	530	125627709858738920039242660825931081859683643805295774805820609615509590925153420255490040563792995006210140851742498638041942290628147286203062293607626128095457768194274598982031225238058580048650525185580560222356648882741601643689927913264776949539012608
P10592	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	639	485049347253255267745699689333991540906391367192554293766823136452789454984612213666521055081965351728560665854347790599347274608123639410699516874461288120980676816858726035124991464016786942035580922442222928958759853797725202648499289350343088961523244445692587950937778504670511877351110978615214168524465364795392
P10591	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	642	78577994255027353374803349672106629626835401485193795590225348105351891707507178613976410923278386980026827868404342077094258486516029584533321733662728675598869644331113617690248617170719484609764109435640114491319096315231482829056884874755580411766765600202199248051920117756622924130879978535664695300963389096853504
P10566	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	314	132677189271488160906473161760099555751582149117617939794692200187519006283147112071890963274029185097565781943382637113001709415124998573881625038240612352
P10507	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	462	7006473042861283974182137640703783592994225499485340870349131301369768835083877198399258227968392633505730230119208184682266968655621131639029066001301435296578061498349548238196081068562779321353855270689336372958412820484399304802304
P10363	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	409	352259148407659463115912757734917646366666398054563573330326351808600692831306443805049257649448008059567516839755870867557959472883042412010890102524390332608273409960639693624319151938272755712
P10356	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	443	419578608105164412549324719365596566734577852716977777408739393170350549520999734450869085198222820108683737085360389362501039461942060700551921587109071047390348208660818219513765604071554528158978197296371862949486133248
P10355	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	254	1040573617241159761357329567492979084825177329269818080878534875654784899263735276775507894544222333891532075461394976445281710637056
P10174	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	60	914770766015284035973306908672
P10127	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	382	598002910636787077566875740169918764256677912111453688638565459837613814699199147273828562494969097979913769952399369349147929278235098222442641297079103029756089464362708916549185437696
P10081	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	395	313119243029030633880811340208815685659259020492945398515845646052089504738939061160043784577287118275171126079782996326718186198118259921787457868910569184540687475520568616554950357278464671744
P10080	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	294	129026442683815998403110695044905508704446415496826867889273690061991651601540663053589086606699209745127809835896798919482085622732969476096
P0CZ17	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	362	838904007600926552535609943546424054942716425789141264027792904589145835313086905114143370030883268698482312242216961180550696046913204951633921330886084277854636797841029601109584933552128
P0CY13	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	119	2451578772527899027119083890293715737794225512232358248448
P0CY11	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	126	16548156714563318433053816259482581230111022207568418177024
P0CY09	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	210	8638072181017897036570276883798386896164671421986882270664908348246369409362535449582247923105400881152
P0CY08	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	210	8638072181017897036570276883798386896164671421986882270664908348246369409362535449582247923105400881152
P0CY07	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	175	16022466504430698213585184807986268423894718572076807136680247714714293668876910592
P0CY06	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	175	16022466504430698213585184807986268423894718572076807136680247714714293668876910592
P0CY05	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	43	22692953975176569028608
P0CY04	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	43	22692953975176569028608
P0CY03	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	43	22692953975176569028608
P0CY02	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	43	22692953975176569028608
P0CY01	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	160	51329786491977446767252147229100540590416625269236294738163625613398672246826860544
P0CY00	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	160	51329786491977446767252147229100540590416625269236294738163625613398672246826860544
P0CX99	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	160	51329786491977446767252147229100540590416625269236294738163625613398672246826860544
P0CX98	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	160	38497339868983085075439110421825405442812468951927221053622719210049004185120145408
P0CX97	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	160	38497339868983085075439110421825405442812468951927221053622719210049004185120145408
P0CX96	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	160	38497339868983085075439110421825405442812468951927221053622719210049004185120145408
P0CX95	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	160	38497339868983085075439110421825405442812468951927221053622719210049004185120145408
P0CX94	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	160	38497339868983085075439110421825405442812468951927221053622719210049004185120145408
P0CX93	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	97	4059041163205933284625549929495844141963828789248
P0CX91	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	67	1665289358932712627265184487964672
P0CX87	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	25	71328803586048
P0CX86	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	25	71328803586048
P0CX85	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	120	8925925913132688368959793435238275255115686842758879453904896
P0CX84	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	120	8925925913132688368959793435238275255115686842758879453904896
P0CX83	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	189	4681168348195104153673201244416474126187903021280296578456486428963806687659420724934070577645223936
P0CX82	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	189	4681168348195104153673201244416474126187903021280296578456486428963806687659420724934070577645223936
P0CX81	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	61	17428188652935605013970944
P0CX80	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	61	17428188652935605013970944
P0CX79	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	362	838904007600926552535609943546424054942716425789141264027792904589145835313086905114143370030883268698482312242216961180550696046913204951633921330886084277854636797841029601109584933552128
P0CX78	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	362	838904007600926552535609943546424054942716425789141264027792904589145835313086905114143370030883268698482312242216961180550696046913204951633921330886084277854636797841029601109584933552128
P0CX77	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	362	838904007600926552535609943546424054942716425789141264027792904589145835313086905114143370030883268698482312242216961180550696046913204951633921330886084277854636797841029601109584933552128
P0CX76	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	1478663818421809069406268159900618590622888545550259540924965169154795571346266538758752270475057116528469223613722500557444926147684702197445104510892947817318343792838407355656043541773107193047100043045597373005824
P0CX75	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	1478663818421809069406268159900618590622888545550259540924965169154795571346266538758752270475057116528469223613722500557444926147684702197445104510892947817318343792838407355656043541773107193047100043045597373005824
P0CX74	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	1478663818421809069406268159900618590622888545550259540924965169154795571346266538758752270475057116528469223613722500557444926147684702197445104510892947817318343792838407355656043541773107193047100043045597373005824
P0CX73	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	2957327636843618138812536319801237181245777091100519081849930338309591142692533077517504540950114233056938447227445001114889852295369404394890209021785895634636687585676814711312087083546214386094200086091194746011648
P0CX72	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	2957327636843618138812536319801237181245777091100519081849930338309591142692533077517504540950114233056938447227445001114889852295369404394890209021785895634636687585676814711312087083546214386094200086091194746011648
P0CX71	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	2957327636843618138812536319801237181245777091100519081849930338309591142692533077517504540950114233056938447227445001114889852295369404394890209021785895634636687585676814711312087083546214386094200086091194746011648
P0CX70	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	2957327636843618138812536319801237181245777091100519081849930338309591142692533077517504540950114233056938447227445001114889852295369404394890209021785895634636687585676814711312087083546214386094200086091194746011648
P0CX69	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	246443969736968178234378026650103098437148090925043256820827528192465928557711089793125378412509519421411537268953750092907487691280783699574184085148824636219723965473067892609340590295517865507850007174266228834304
P0CX68	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	246443969736968178234378026650103098437148090925043256820827528192465928557711089793125378412509519421411537268953750092907487691280783699574184085148824636219723965473067892609340590295517865507850007174266228834304
P0CX67	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	246443969736968178234378026650103098437148090925043256820827528192465928557711089793125378412509519421411537268953750092907487691280783699574184085148824636219723965473067892609340590295517865507850007174266228834304
P0CX66	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	246443969736968178234378026650103098437148090925043256820827528192465928557711089793125378412509519421411537268953750092907487691280783699574184085148824636219723965473067892609340590295517865507850007174266228834304
P0CX65	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	246443969736968178234378026650103098437148090925043256820827528192465928557711089793125378412509519421411537268953750092907487691280783699574184085148824636219723965473067892609340590295517865507850007174266228834304
P0CX64	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1770	4742090430159369350348141902946468790651160757418193869924986931551442105351942434728543534412353654474456009048756049181501093855738581491609207605189807997255866242573013480342897962580806062709183857309731986313025465540302189908841035102883362655253361345520512382063754381684308857649753971268914382344887188005739877712318924330460279308946175997502356291376733266617478206443353158547074344590574340258072205347368713707013691087376084414649907607534717098950355002796894940874133403155172551552053760852168757736748786524115177148560939991832761236489265111570597540184955932912912846059884723357180469064975981899632299932362393269928853256575417044808010057417007146807169877587257304919491303532530028698015473706041044458921310019107970738897095708073438356692345417423303911337426550037580074053336624131543594280885842277535985184775922603108859904
P0CX63	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1770	4742090430159369350348141902946468790651160757418193869924986931551442105351942434728543534412353654474456009048756049181501093855738581491609207605189807997255866242573013480342897962580806062709183857309731986313025465540302189908841035102883362655253361345520512382063754381684308857649753971268914382344887188005739877712318924330460279308946175997502356291376733266617478206443353158547074344590574340258072205347368713707013691087376084414649907607534717098950355002796894940874133403155172551552053760852168757736748786524115177148560939991832761236489265111570597540184955932912912846059884723357180469064975981899632299932362393269928853256575417044808010057417007146807169877587257304919491303532530028698015473706041044458921310019107970738897095708073438356692345417423303911337426550037580074053336624131543594280885842277535985184775922603108859904
P0CX62	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	438	101531786848421338078738505852551020169113135604494749971959583453316956650668326178198016618923294439363273716152210273872408564217852171150252842697422259184761765560498551947817931182540624522582247828753481728
P0CX61	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	438	101531786848421338078738505852551020169113135604494749971959583453316956650668326178198016618923294439363273716152210273872408564217852171150252842697422259184761765560498551947817931182540624522582247828753481728
P0CX60	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	492887939473936356468756053300206196874296181850086513641655056384931857115422179586250756825019038842823074537907500185814975382561567399148368170297649272439447930946135785218681180591035731015700014348532457668608
P0CX59	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	492887939473936356468756053300206196874296181850086513641655056384931857115422179586250756825019038842823074537907500185814975382561567399148368170297649272439447930946135785218681180591035731015700014348532457668608
P0CX58	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	369665954605452267351567039975154647655722136387564885231241292288698892836566634689688067618764279132117305903430625139361231536921175549361276127723236954329585948209601838914010885443276798261775010761399343251456
P0CX57	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	440	369665954605452267351567039975154647655722136387564885231241292288698892836566634689688067618764279132117305903430625139361231536921175549361276127723236954329585948209601838914010885443276798261775010761399343251456
P0CX56	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	146	8842716892798023209298752418263239123145032023984418498520634635021451264
P0CX55	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	146	8842716892798023209298752418263239123145032023984418498520634635021451264
P0CX54	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	165	202555625932555987292731225226888134148990022442057413678525600739104156999135264768
P0CX53	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	165	202555625932555987292731225226888134148990022442057413678525600739104156999135264768
P0CX52	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	143	298105089653503728932408970413219978999193836792100231851362300123850735616
P0CX51	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	143	298105089653503728932408970413219978999193836792100231851362300123850735616
P0CX50	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	186	52603746376425642286544395876899528177957889643797242209486333094748291337868277885678883637955657728
P0CX49	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	186	52603746376425642286544395876899528177957889643797242209486333094748291337868277885678883637955657728
P0CX48	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	156	241192779697926177522399435617293636341866262814902232032233082727366442090496
P0CX47	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	156	241192779697926177522399435617293636341866262814902232032233082727366442090496
P0CX46	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	254	5321727889149904406889306915719033253953459012791605006433363625177097298730659260869525821208242538552767627173943966205579466607951872
P0CX45	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	254	5321727889149904406889306915719033253953459012791605006433363625177097298730659260869525821208242538552767627173943966205579466607951872
P0CX44	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	217	117805458765048708793008736033565970560198558362608198361238129129691661471659953905643231760598040013963264
P0CX43	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	217	117805458765048708793008736033565970560198558362608198361238129129691661471659953905643231760598040013963264
P0CX42	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	137	57504839825135750179862841514895829282251897529340322502191801721421824
P0CX41	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	137	57504839825135750179862841514895829282251897529340322502191801721421824
P0CX40	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	200	19174065554207146613445432297129878020865650775164094785357768413035752192652987289329953086034837241856
P0CX39	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	200	19174065554207146613445432297129878020865650775164094785357768413035752192652987289329953086034837241856
P0CX38	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	236	26557384468911205556907152120232809044042184770982644869952748348008994993152827282229979126611580666238619057607537590272
P0CX37	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	236	26557384468911205556907152120232809044042184770982644869952748348008994993152827282229979126611580666238619057607537590272
P0CX36	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	261	8212543038811580874829177339072582182026942920974699084002104359841199535078177871712231205568275522457974733293123404638239917604864
P0CX35	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	261	8212543038811580874829177339072582182026942920974699084002104359841199535078177871712231205568275522457974733293123404638239917604864
